run,condition,CF,a<sub>HSC</sub>,p<sub>HSC→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>
15,WT,223.33178044332124,0.01594401595178239,0.291644246817928,5.85531882108727,0.8837359634401196,1.4939549830005683,0.09750178461316004,3.9316628664661657,1.1332187998768282,5.678460071696359,0.09047437501249575,0.13830150737680402,0.2042145461827238,0.039652004849640016,0.0902679627605551,0.8317600812822873
16,WT,240.3251006355493,0.016988114335396536,0.4176558488471589,5.842572378684136,2.214504131049909,3.1194485270534043,0.07847113974263452,3.811511926156644,0.6901563193627989,5.557692889886281,0.2453709101685785,0.20489085026978643,0.18427605225346116,0.0251298990692071,0.492477923835895,0.4752069197349547
17,WT,315.1446962333882,0.01739970559066589,0.43933488982556024,2.5952807717293966,0.42748995521221467,2.6681394872765773,0.054480819943633935,1.7808367940533092,0.23135633262787025,2.2823666209957962,0.37590289884945705,0.09694825038334998,0.6741699113860007,0.051063249125220936,1.340915615335398,0.6929286481393744
18,WT,275.353779646648,0.020676096350078287,0.3796016543224487,5.906739159511431,1.0539346201251354,2.440047139733306,0.00025009471436795994,6.225541377538094,2.365286845655455,5.556136804984669,0.15195484995877878,0.12554063739359325,1.847594090748014,0.013261669869622593,1.615247387726691,0.7111278464702355
19,WT,353.5922633732973,0.011317038900009006,0.09324063150756834,4.4909635070512,3.950530125930503,1.7490057000653945,0.04573200645613887,5.689994050182529,1.5744734136420873,4.476725742651798,0.7279471030010685,1.1492880039468283,2.8062413599859237,0.022017247269708842,1.3905525259668305,0.3099814591087344
20,WT,340.4102980328875,0.01991947649151566,0.30647370918536243,4.762467656637491,2.5990580221518984,3.4767409542588705,0.020055391383309425,4.2600247048394895,1.8049548344795,4.189862868049751,0.8502466534935356,0.9978889497889591,0.471787974458602,0.012089494240803147,0.6925452036672093,0.39338756802386277
21,WT,294.55735995995514,0.015035088623397537,0.2991926330503733,5.773512601360891,2.071986015039159,0.8256925200477436,0.0456629482376452,6.917270038056123,1.4063683200188573,5.633952316830419,0.24130123504654433,1.1375028398802092,1.6316567668353765,0.03692422290153856,0.42912074587105076,0.22019776470483732
22,WT,221.98713572628748,0.016644009318676482,0.2341320799320748,5.466225646804348,0.4309984323911356,1.0428954473684982,0.05861314608508418,1.546595030691675,0.3378779882952592,5.268428306635033,0.29206530483173454,0.07228191297184498,1.8110296421621175,0.014887959443284035,0.10764963380386702,0.219632307153978
23,WT,223.4792260998866,0.016896256575643673,0.39864563257455415,5.294766776421866,0.5774901151187833,1.0913251982884669,0.058323949663911204,3.6740010659673685,0.6294261202175705,4.93864620878909,0.27043114273297897,0.085312674528289,0.12239035945131801,0.016494792294612957,0.5171050874378653,0.39614868109737705
24,WT,295.66579617327,0.02051200673704025,0.4332991767600636,5.026736462065769,2.2163378166981533,1.7907179657388568,0.028604889260386734,4.721769086147114,0.64512462144122,4.472214523969821,0.7150539272607681,0.2712060657689024,2.5754266248126347,0.01685690935043635,0.4653250774314093,0.28154887516918736
25,WT,352.9498608511554,0.021693630571531078,0.47440991743848426,3.944407064514647,3.745624368763478,1.2687226652319037,0.09663030172164909,4.308515457764203,2.0263477701087798,3.2031467341148177,0.8380768953678137,0.09647075077534273,0.7520929739421203,0.009643204270962845,1.285611056351812,0.5349531143174528
